prolific_id	round	cognitive_uncertainty	time_late	present_value
"5cb9ca6814b3cb0017e4f7dd"	5	30	2	82
"5cb9ca6814b3cb0017e4f7dd"	6	10	6	97.61904
"5cb9ca6814b3cb0017e4f7dd"	7	25	8	67.3913
"5cb9ca6814b3cb0017e4f7dd"	8	50	84	38
"5cb9ca6814b3cb0017e4f7dd"	9	55	83	54.34782
"5cb9ca6814b3cb0017e4f7dd"	10	25	4	67.3913
"5cb9ca6814b3cb0017e4f7dd"	11	40	23	50
"5cb9ca6814b3cb0017e4f7dd"	12	35	12	54.76191
"5cb9ca6814b3cb0017e4f7dd"	13	5	1	94.64286
"5cb9ca6814b3cb0017e4f7dd"	14	30	4	90
"5cb9ca6814b3cb0017e4f7dd"	15	5	4	97.5
"5cb9ca6814b3cb0017e4f7dd"	16	5	1	96.42857
"5cb9ca6814b3cb0017e4f7dd"	17	20	8	72.5
"5cb9ca6814b3cb0017e4f7dd"	18	35	36	45.45455
"5cbb78d664170f00011d7c4f"	1	35	84	54.76191
"5cbb78d664170f00011d7c4f"	2	15	48	23.91304
"5cbb78d664170f00011d7c4f"	3	20	48	23.91304
"5cbb78d664170f00011d7c4f"	4	10	12	38
"5cbb78d664170f00011d7c4f"	5	20	4	62.5
"5cbb78d664170f00011d7c4f"	6	10	6	58
"5cbb78d664170f00011d7c4f"	7	10	8	47.5
"5cbb78d664170f00011d7c4f"	8	10	6	38
"5cbb78d664170f00011d7c4f"	9	15	4	32.5
"5cbb78d664170f00011d7c4f"	10	10	.25	58
"5cbb78d664170f00011d7c4f"	11	10	8	47.5
"5cbb78d664170f00011d7c4f"	12	10	47	46
"5cbb78d664170f00011d7c4f"	13	15	6	10.41667
"5cbb78d664170f00011d7c4f"	14	20	6	4.166667
"5cbb78d664170f00011d7c4f"	15	20	36	3.703704
"5cbb78d664170f00011d7c4f"	16	10	12	10.41667
"5cbb78d664170f00011d7c4f"	17	10	.25	57.69231
"5cbb78d664170f00011d7c4f"	18	15	36	3.703704
"5cfc38f7ee119e001803dd01"	1	40	1	97.5
"5cfc38f7ee119e001803dd01"	2	80	24	62.5
"5cfc38f7ee119e001803dd01"	3	75	6	78
"5cfc38f7ee119e001803dd01"	4	50	47	34.09091
"5cfc38f7ee119e001803dd01"	5	40	8	41.30435
"5cfc38f7ee119e001803dd01"	6	25	4	50
"5cfc38f7ee119e001803dd01"	7	15	47	20.45455
"5cfc38f7ee119e001803dd01"	8	30	12	54
"5cfc38f7ee119e001803dd01"	9	30	4	54.34782
"5cfc38f7ee119e001803dd01"	10	35	12	42
"5cfc38f7ee119e001803dd01"	11	30	11	34
"5cfc38f7ee119e001803dd01"	12	25	6	46
"5cfc38f7ee119e001803dd01"	13	60	6	52.38095
"5cfc38f7ee119e001803dd01"	14	30	2	80.35714
"5cfc38f7ee119e001803dd01"	15	50	6	71.42857
"5cfc38f7ee119e001803dd01"	16	35	2	76.78571
"5cfc38f7ee119e001803dd01"	17	40	12	47.61905
"5cfc38f7ee119e001803dd01"	18	10	48	24.07407
"5d1355386ea950001a4fd4fe"	1	45	4	57.5
"5d1355386ea950001a4fd4fe"	2	45	4	47.5
"5d1355386ea950001a4fd4fe"	3	25	12	43.18182
"5d1355386ea950001a4fd4fe"	4	55	.25	78
"5d1355386ea950001a4fd4fe"	5	45	.25	70
"5d1355386ea950001a4fd4fe"	6	50	6	56.81818
"5d1355386ea950001a4fd4fe"	7	15	48	11.90476
"5d1355386ea950001a4fd4fe"	8	20	24	43.18182
"5d1355386ea950001a4fd4fe"	9	40	6	65.9091
"5d1355386ea950001a4fd4fe"	10	35	4	47.5
"5d1355386ea950001a4fd4fe"	11	70	8	72.5
"5d1355386ea950001a4fd4fe"	12	55	1	69.04762
"5d1355386ea950001a4fd4fe"	13	35	2	48.07692
"5d1355386ea950001a4fd4fe"	14	45	6	76.92308
"5d1355386ea950001a4fd4fe"	15	60	12	86.53847
"5d1355386ea950001a4fd4fe"	16	35	2	57.69231
"5d1355386ea950001a4fd4fe"	17	40	24	86.53847
"5d1355386ea950001a4fd4fe"	18	30	6	55.76923
"5d1b88dd6fb351001b70ae41"	1	0	4	39.58334
"5d1b88dd6fb351001b70ae41"	2	20	6	77.08333
"5d1b88dd6fb351001b70ae41"	3	0	1	89.13044
"5d1b88dd6fb351001b70ae41"	4	0	.25	97.82609
"5d1b88dd6fb351001b70ae41"	5	15	12	77.08333
"5d1b88dd6fb351001b70ae41"	6	20	11	78.57143
"5d1b88dd6fb351001b70ae41"	7	0	8	60.41667
"5d1b88dd6fb351001b70ae41"	8	0	4	60.41667
"5d1b88dd6fb351001b70ae41"	9	0	8	60.41667
"5d1b88dd6fb351001b70ae41"	10	15	6	60.41667
"5d1b88dd6fb351001b70ae41"	11	0	84	20.45455
"5d1b88dd6fb351001b70ae41"	12	0	6	18.75
"5d1b88dd6fb351001b70ae41"	13	20	6	33.33334
"5d1b88dd6fb351001b70ae41"	14	0	2	71.42857
"5d1b88dd6fb351001b70ae41"	15	15	6	100
"5d1b88dd6fb351001b70ae41"	16	0	24	50
"5d1b88dd6fb351001b70ae41"	17	0	2	100
"5d1b88dd6fb351001b70ae41"	18	0	12	41.66666
"5d2eac390aca250001e9c3e1"	1	5	6	97.91667
"5d2eac390aca250001e9c3e1"	2	0	48	22.5
"5d2eac390aca250001e9c3e1"	3	80	12	97.91667
"5d2eac390aca250001e9c3e1"	4	0	5	97.91667
"5d2eac390aca250001e9c3e1"	5	15	4	58.69565
"5d2eac390aca250001e9c3e1"	6	10	4	63.04348
"5d2eac390aca250001e9c3e1"	7	0	84	98
"5d2eac390aca250001e9c3e1"	8	15	6	97.91667
"5d2eac390aca250001e9c3e1"	9	0	8	97.82609
"5d2eac390aca250001e9c3e1"	10	0	12	97.91667
"5d2eac390aca250001e9c3e1"	11	0	4	97.82609
"5d2eac390aca250001e9c3e1"	12	0	11	97.72727
"5d2eac390aca250001e9c3e1"	13	0	8	100
"5d2eac390aca250001e9c3e1"	14	0	36	100
"5d2eac390aca250001e9c3e1"	15	0	36	100
"5d2eac390aca250001e9c3e1"	16	0	4	100
"5d2eac390aca250001e9c3e1"	17	0	4	100
"5d2eac390aca250001e9c3e1"	18	10	2	94.73685
"5d4a36e8a61675000169036f"	1	35	6	100
"5d4a36e8a61675000169036f"	2	15	12	97.61904
"5d4a36e8a61675000169036f"	3	15	12	97.61904
"5d4a36e8a61675000169036f"	4	80	5	11.90476
"5d4a36e8a61675000169036f"	5	55	.25	15.90909
"5d4a36e8a61675000169036f"	6	75	4	17.5
"5d4a36e8a61675000169036f"	7	15	1	97.82609
"5d4a36e8a61675000169036f"	8	80	4	17.5
"5d4a36e8a61675000169036f"	9	30	48	97.72727
"5d4a36e8a61675000169036f"	10	75	8	12.5
"5d4a36e8a61675000169036f"	11	70	.25	11.36364
"5d4a36e8a61675000169036f"	12	30	6	97.61904
"5d4a36e8a61675000169036f"	13	70	12	92.10526
"5d4a36e8a61675000169036f"	14	30	36	50
"5d4a36e8a61675000169036f"	15	75	36	87.5
"5d4a36e8a61675000169036f"	16	70	6	78.94737
"5d4a36e8a61675000169036f"	17	70	6	78.94737
"5d4a36e8a61675000169036f"	18	60	48	55.55556
"5d57a69c72ba1700184edd85"	1	25	.25	52.08333
"5d57a69c72ba1700184edd85"	2	25	1	50
"5d57a69c72ba1700184edd85"	3	60	4	52.08333
"5d57a69c72ba1700184edd85"	4	20	.25	81.25
"5d57a69c72ba1700184edd85"	5	40	4	52.08333
"5d57a69c72ba1700184edd85"	6	75	6	54
"5d57a69c72ba1700184edd85"	7	15	83	18.75
"5d57a69c72ba1700184edd85"	8	80	6	50
"5d57a69c72ba1700184edd85"	9	50	1	68.75
"5d57a69c72ba1700184edd85"	10	35	8	39.58334
"5d57a69c72ba1700184edd85"	11	50	12	38
"5d57a69c72ba1700184edd85"	12	65	6	46
"5d57a69c72ba1700184edd85"	13	50	4	52.63158
"5d57a69c72ba1700184edd85"	14	70	8	52.63158
"5d57a69c72ba1700184edd85"	15	75	4	52.63158
"5d57a69c72ba1700184edd85"	16	40	2	39.47369
"5d57a69c72ba1700184edd85"	17	35	1	50
"5d57a69c72ba1700184edd85"	18	70	2	52.63158
"5d5b4ffc1a12e70018ca1268"	1	30	36	18
"5d5b4ffc1a12e70018ca1268"	2	25	12	21.42857
"5d5b4ffc1a12e70018ca1268"	3	20	8	23.91304
"5d5b4ffc1a12e70018ca1268"	4	25	4	23.91304
"5d5b4ffc1a12e70018ca1268"	5	0	83	2.272727
"5d5b4ffc1a12e70018ca1268"	6	25	48	6.25
"5d5b4ffc1a12e70018ca1268"	7	30	12	21.42857
"5d5b4ffc1a12e70018ca1268"	8	25	48	14.58333
"5d5b4ffc1a12e70018ca1268"	9	30	4	36.95652
"5d5b4ffc1a12e70018ca1268"	10	30	6	30.95238
"5d5b4ffc1a12e70018ca1268"	11	30	6	21.42857
"5d5b4ffc1a12e70018ca1268"	12	25	11	25
"5d5b4ffc1a12e70018ca1268"	13	20	6	40
"5d5b4ffc1a12e70018ca1268"	14	30	.25	46.2963
"5d5b4ffc1a12e70018ca1268"	15	30	12	10
"5d5b4ffc1a12e70018ca1268"	16	25	84	9.523809
"5d5b4ffc1a12e70018ca1268"	17	25	6	14
"5d5b4ffc1a12e70018ca1268"	18	25	.25	55.55556
"5dc5bd296a8a334443fbf216"	1	50	6	57.5
"5dc5bd296a8a334443fbf216"	2	10	8	47.5
"5dc5bd296a8a334443fbf216"	3	0	4	97.5
"5dc5bd296a8a334443fbf216"	4	0	11	97.91667
"5dc5bd296a8a334443fbf216"	5	0	11	97.91667
"5dc5bd296a8a334443fbf216"	6	0	24	97.91667
"5dc5bd296a8a334443fbf216"	7	0	12	97.5
"5dc5bd296a8a334443fbf216"	8	0	48	97.72727
"5dc5bd296a8a334443fbf216"	9	0	6	97.5
"5dc5bd296a8a334443fbf216"	10	0	24	97.91667
"5dc5bd296a8a334443fbf216"	11	0	4	97.5
"5dc5bd296a8a334443fbf216"	12	10	.25	85.41667
"5dc5bd296a8a334443fbf216"	13	15	2	100
"5dc5bd296a8a334443fbf216"	14	10	2	100
"5dc5bd296a8a334443fbf216"	15	10	36	100
"5dc5bd296a8a334443fbf216"	16	10	6	100
"5dc5bd296a8a334443fbf216"	17	15	6	100
"5dc5bd296a8a334443fbf216"	18	10	12	100
"5dcede6ce426bd02be7cfaae"	1	40	24	31.25
"5dcede6ce426bd02be7cfaae"	2	65	4	23.91304
"5dcede6ce426bd02be7cfaae"	3	75	47	23.91304
"5dcede6ce426bd02be7cfaae"	4	75	12	40.47619
"5dcede6ce426bd02be7cfaae"	5	50	11	35.41666
"5dcede6ce426bd02be7cfaae"	6	65	6	35.71429
"5dcede6ce426bd02be7cfaae"	7	60	11	31.25
"5dcede6ce426bd02be7cfaae"	8	65	12	30.95238
"5dcede6ce426bd02be7cfaae"	9	60	8	23.91304
"5dcede6ce426bd02be7cfaae"	10	80	6	26.19048
"5dcede6ce426bd02be7cfaae"	11	80	36	30.95238
"5dcede6ce426bd02be7cfaae"	12	60	4	32.6087
"5dcede6ce426bd02be7cfaae"	13	60	36	28.57143
"5dcede6ce426bd02be7cfaae"	14	65	4	33.33334
"5dcede6ce426bd02be7cfaae"	15	60	8	27.77778
"5dcede6ce426bd02be7cfaae"	16	55	4	38.88889
"5dcede6ce426bd02be7cfaae"	17	60	84	18.51852
"5dcede6ce426bd02be7cfaae"	18	65	84	18.51852
"5dd3eb4bc0823f3d043b96fb"	1	0	.25	97.72727
"5dd3eb4bc0823f3d043b96fb"	2	0	4	97.61904
"5dd3eb4bc0823f3d043b96fb"	3	0	6	97.91667
"5dd3eb4bc0823f3d043b96fb"	4	0	4	97.61904
"5dd3eb4bc0823f3d043b96fb"	5	0	23	97.82609
"5dd3eb4bc0823f3d043b96fb"	6	0	5	97.82609
"5dd3eb4bc0823f3d043b96fb"	7	0	6	97.91667
"5dd3eb4bc0823f3d043b96fb"	8	0	8	97.61904
"5dd3eb4bc0823f3d043b96fb"	9	0	12	97.91667
"5dd3eb4bc0823f3d043b96fb"	10	0	6	97.91667
"5dd3eb4bc0823f3d043b96fb"	11	0	2	97.5
"5dd3eb4bc0823f3d043b96fb"	12	0	4	97.61904
"5dd3eb4bc0823f3d043b96fb"	13	0	36	100
"5dd3eb4bc0823f3d043b96fb"	14	0	6	100
"5dd3eb4bc0823f3d043b96fb"	15	0	12	100
"5dd3eb4bc0823f3d043b96fb"	16	0	1	100
"5dd3eb4bc0823f3d043b96fb"	17	0	6	100
"5dd3eb4bc0823f3d043b96fb"	18	0	36	100
"5e090bd339bcde2032a37427"	1	40	24	28.26087
"5e090bd339bcde2032a37427"	2	20	6	50
"5e090bd339bcde2032a37427"	3	20	1	54.34782
"5e090bd339bcde2032a37427"	4	10	8	37.5
"5e090bd339bcde2032a37427"	5	5	2	22
"5e090bd339bcde2032a37427"	6	10	4	52.5
"5e090bd339bcde2032a37427"	7	10	1	54.34782
"5e090bd339bcde2032a37427"	8	15	5	43.18182
"5e090bd339bcde2032a37427"	9	5	12	58
"5e090bd339bcde2032a37427"	10	20	6	34
"5e090bd339bcde2032a37427"	11	10	4	37.5
"5e090bd339bcde2032a37427"	12	10	4	52.5
"5e090bd339bcde2032a37427"	13	15	6	16.66667
"5e090bd339bcde2032a37427"	14	10	6	55.55556
"5e090bd339bcde2032a37427"	15	15	12	11.11111
"5e090bd339bcde2032a37427"	16	10	2	11.11111
"5e090bd339bcde2032a37427"	17	5	2	11.11111
"5e090bd339bcde2032a37427"	18	10	24	11.36364
"5e0e66730db8925a55fffbd5"	1	70	11	72.5
"5e0e66730db8925a55fffbd5"	2	10	4	100
"5e0e66730db8925a55fffbd5"	3	95	11	2.5
"5e0e66730db8925a55fffbd5"	4	10	4	45.23809
"5e0e66730db8925a55fffbd5"	5	30	36	19.56522
"5e0e66730db8925a55fffbd5"	6	10	12	31.25
"5e0e66730db8925a55fffbd5"	7	25	8	35.71429
"5e0e66730db8925a55fffbd5"	8	15	6	39.58334
"5e0e66730db8925a55fffbd5"	9	40	5	65.9091
"5e0e66730db8925a55fffbd5"	10	35	6	22.91667
"5e0e66730db8925a55fffbd5"	11	70	6	81.25
"5e0e66730db8925a55fffbd5"	12	30	48	11.36364
"5e0e66730db8925a55fffbd5"	13	45	24	12.5
"5e0e66730db8925a55fffbd5"	14	65	12	22.72727
"5e0e66730db8925a55fffbd5"	15	80	36	10.71429
"5e0e66730db8925a55fffbd5"	16	45	6	68.18182
"5e0e66730db8925a55fffbd5"	17	50	36	17.85714
"5e0e66730db8925a55fffbd5"	18	45	6	34.09091
"5e1388556a7a2b000d0ee532"	1	75	48	20.45455
"5e1388556a7a2b000d0ee532"	2	50	4	18.75
"5e1388556a7a2b000d0ee532"	3	30	24	45.23809
"5e1388556a7a2b000d0ee532"	4	75	48	25
"5e1388556a7a2b000d0ee532"	5	45	8	31.25
"5e1388556a7a2b000d0ee532"	6	25	4	43.75
"5e1388556a7a2b000d0ee532"	7	70	47	21.42857
"5e1388556a7a2b000d0ee532"	8	40	12	22
"5e1388556a7a2b000d0ee532"	9	25	.25	45.23809
"5e1388556a7a2b000d0ee532"	10	45	4	47.91666
"5e1388556a7a2b000d0ee532"	11	0	6	6
"5e1388556a7a2b000d0ee532"	12	0	6	6
"5e1388556a7a2b000d0ee532"	13	60	8	40
"5e1388556a7a2b000d0ee532"	14	60	4	80
"5e1388556a7a2b000d0ee532"	15	15	48	50
"5e1388556a7a2b000d0ee532"	16	10	24	17.85714
"5e1388556a7a2b000d0ee532"	17	35	48	22.72727
"5e1388556a7a2b000d0ee532"	18	45	4	40
"5e1bfb604231d840ef7103d8"	1	20	8	70.45454
"5e1bfb604231d840ef7103d8"	2	0	11	2.173913
"5e1bfb604231d840ef7103d8"	3	0	84	2.173913
"5e1bfb604231d840ef7103d8"	4	20	1	63.04348
"5e1bfb604231d840ef7103d8"	5	30	1	71.73913
"5e1bfb604231d840ef7103d8"	6	20	4	61.36364
"5e1bfb604231d840ef7103d8"	7	0	36	2.083333
"5e1bfb604231d840ef7103d8"	8	0	12	2.173913
"5e1bfb604231d840ef7103d8"	9	0	4	65.9091
"5e1bfb604231d840ef7103d8"	10	0	84	2.173913
"5e1bfb604231d840ef7103d8"	11	40	6	32.6087
"5e1bfb604231d840ef7103d8"	12	0	6	58.69565
"5e1bfb604231d840ef7103d8"	13	30	12	52.38095
"5e1bfb604231d840ef7103d8"	14	50	.25	14.81481
"5e1bfb604231d840ef7103d8"	15	0	.25	66.66667
"5e1bfb604231d840ef7103d8"	16	0	6	52.38095
"5e1bfb604231d840ef7103d8"	17	10	24	50
"5e1bfb604231d840ef7103d8"	18	0	6	52.38095
"5e1c138a2bf9514062e4de6b"	1	50	6	60.41667
"5e1c138a2bf9514062e4de6b"	2	0	84	2.083333
"5e1c138a2bf9514062e4de6b"	3	50	4	2.173913
"5e1c138a2bf9514062e4de6b"	4	0	8	63.04348
"5e1c138a2bf9514062e4de6b"	5	0	4	63.04348
"5e1c138a2bf9514062e4de6b"	6	0	4	63.04348
"5e1c138a2bf9514062e4de6b"	7	0	6	60.41667
"5e1c138a2bf9514062e4de6b"	8	0	6	39.58334
"5e1c138a2bf9514062e4de6b"	9	0	47	2.5
"5e1c138a2bf9514062e4de6b"	10	0	23	2.5
"5e1c138a2bf9514062e4de6b"	11	0	12	22.91667
"5e1c138a2bf9514062e4de6b"	12	0	.25	100
"5e1c138a2bf9514062e4de6b"	13	0	12	50
"5e1c138a2bf9514062e4de6b"	14	0	84	26.31579
"5e1c138a2bf9514062e4de6b"	15	0	6	50
"5e1c138a2bf9514062e4de6b"	16	0	2	76.92308
"5e1c138a2bf9514062e4de6b"	17	0	84	13.1579
"5e1c138a2bf9514062e4de6b"	18	0	6	37.5
"5e2781a573f5a19acc6c7504"	1	10	6	50
"5e2781a573f5a19acc6c7504"	2	20	2	52.27272
"5e2781a573f5a19acc6c7504"	3	25	4	45.23809
"5e2781a573f5a19acc6c7504"	4	10	4	45.23809
"5e2781a573f5a19acc6c7504"	5	25	8	45.23809
"5e2781a573f5a19acc6c7504"	6	45	6	70
"5e2781a573f5a19acc6c7504"	7	25	83	54.76191
"5e2781a573f5a19acc6c7504"	8	45	36	47.72727
"5e2781a573f5a19acc6c7504"	9	30	36	47.72727
"5e2781a573f5a19acc6c7504"	10	30	6	62
"5e2781a573f5a19acc6c7504"	11	30	47	54.34782
"5e2781a573f5a19acc6c7504"	12	30	12	46
"5e2781a573f5a19acc6c7504"	13	20	12	33.33334
"5e2781a573f5a19acc6c7504"	14	30	6	44.44445
"5e2781a573f5a19acc6c7504"	15	20	.25	39.47369
"5e2781a573f5a19acc6c7504"	16	30	6	41.66666
"5e2781a573f5a19acc6c7504"	17	40	48	50
"5e2781a573f5a19acc6c7504"	18	25	48	50
"5e39ae3487243b1c74d14f9f"	1	50	4	100
"5e39ae3487243b1c74d14f9f"	2	10	6	43.18182
"5e39ae3487243b1c74d14f9f"	3	10	4	52.27272
"5e39ae3487243b1c74d14f9f"	4	40	24	54.76191
"5e39ae3487243b1c74d14f9f"	5	50	47	28.26087
"5e39ae3487243b1c74d14f9f"	6	10	4	52.27272
"5e39ae3487243b1c74d14f9f"	7	15	6	56.81818
"5e39ae3487243b1c74d14f9f"	8	20	8	56.81818
"5e39ae3487243b1c74d14f9f"	9	20	1	77.5
"5e39ae3487243b1c74d14f9f"	10	30	12	56.81818
"5e39ae3487243b1c74d14f9f"	11	20	12	56.81818
"5e39ae3487243b1c74d14f9f"	12	5	.25	79.54546
"5e39ae3487243b1c74d14f9f"	13	50	4	77.77778
"5e39ae3487243b1c74d14f9f"	14	50	4	77.77778
"5e39ae3487243b1c74d14f9f"	15	40	8	83.33333
"5e39ae3487243b1c74d14f9f"	16	45	84	55.55556
"5e39ae3487243b1c74d14f9f"	17	50	48	50
"5e39ae3487243b1c74d14f9f"	18	50	48	50
"5e4dd61e228f8723566e06d4"	1	10	4	97.82609
"5e4dd61e228f8723566e06d4"	2	5	1	97.82609
"5e4dd61e228f8723566e06d4"	3	10	8	84.78261
"5e4dd61e228f8723566e06d4"	4	15	11	52.5
"5e4dd61e228f8723566e06d4"	5	30	11	67.5
"5e4dd61e228f8723566e06d4"	6	0	84	2.380952
"5e4dd61e228f8723566e06d4"	7	20	4	80.43478
"5e4dd61e228f8723566e06d4"	8	10	12	52.08333
"5e4dd61e228f8723566e06d4"	9	10	6	60.41667
"5e4dd61e228f8723566e06d4"	10	10	12	60.41667
"5e4dd61e228f8723566e06d4"	11	10	6	60.41667
"5e4dd61e228f8723566e06d4"	12	40	36	89.13044
"5e4dd61e228f8723566e06d4"	13	80	4	90.9091
"5e4dd61e228f8723566e06d4"	14	10	84	21.73913
"5e4dd61e228f8723566e06d4"	15	15	2	92.30769
"5e4dd61e228f8723566e06d4"	16	15	4	88.63636
"5e4dd61e228f8723566e06d4"	17	20	2	92.30769
"5e4dd61e228f8723566e06d4"	18	20	8	79.54546
"5e7576935ae1510de7d7d98b"	1	0	12	100
"5e7576935ae1510de7d7d98b"	2	5	24	100
"5e7576935ae1510de7d7d98b"	3	0	8	2.380952
"5e7576935ae1510de7d7d98b"	4	10	4	2.380952
"5e7576935ae1510de7d7d98b"	5	10	36	100
"5e7576935ae1510de7d7d98b"	6	0	1	2.173913
"5e7576935ae1510de7d7d98b"	7	5	5	2.173913
"5e7576935ae1510de7d7d98b"	8	10	6	2
"5e7576935ae1510de7d7d98b"	9	10	5	100
"5e7576935ae1510de7d7d98b"	10	5	6	2
"5e7576935ae1510de7d7d98b"	11	5	4	100
"5e7576935ae1510de7d7d98b"	12	10	4	2.380952
"5e7576935ae1510de7d7d98b"	13	15	4	25
"5e7576935ae1510de7d7d98b"	14	25	8	30.76923
"5e7576935ae1510de7d7d98b"	15	20	24	50
"5e7576935ae1510de7d7d98b"	16	15	24	23.80952
"5e7576935ae1510de7d7d98b"	17	20	2	10.71429
"5e7576935ae1510de7d7d98b"	18	20	4	28.84615
"5e8970d2bde837609541a1eb"	1	25	6	35.71429
"5e8970d2bde837609541a1eb"	2	30	4	46
"5e8970d2bde837609541a1eb"	3	15	1	36.95652
"5e8970d2bde837609541a1eb"	4	5	12	26.19048
"5e8970d2bde837609541a1eb"	5	10	6	40.47619
"5e8970d2bde837609541a1eb"	6	15	6	35.71429
"5e8970d2bde837609541a1eb"	7	20	4	38
"5e8970d2bde837609541a1eb"	8	15	8	34
"5e8970d2bde837609541a1eb"	9	15	1	47.72727
"5e8970d2bde837609541a1eb"	10	15	1	43.18182
"5e8970d2bde837609541a1eb"	11	0	47	27.08333
"5e8970d2bde837609541a1eb"	12	25	36	42.5
"5e8970d2bde837609541a1eb"	13	15	6	27.77778
"5e8970d2bde837609541a1eb"	14	20	84	25
"5e8970d2bde837609541a1eb"	15	10	12	27.77778
"5e8970d2bde837609541a1eb"	16	25	6	27.77778
"5e8970d2bde837609541a1eb"	17	20	.25	54.34782
"5e8970d2bde837609541a1eb"	18	10	84	25
"5e8bd7044f71ac0c45cb3b52"	1	5	47	2.272727
"5e8bd7044f71ac0c45cb3b52"	2	5	8	2.5
"5e8bd7044f71ac0c45cb3b52"	3	5	8	2.5
"5e8bd7044f71ac0c45cb3b52"	4	5	24	2.5
"5e8bd7044f71ac0c45cb3b52"	5	10	6	42
"5e8bd7044f71ac0c45cb3b52"	6	20	2	52.5
"5e8bd7044f71ac0c45cb3b52"	7	25	.25	73.80952
"5e8bd7044f71ac0c45cb3b52"	8	35	4	72.5
"5e8bd7044f71ac0c45cb3b52"	9	10	12	2
"5e8bd7044f71ac0c45cb3b52"	10	15	4	52.5
"5e8bd7044f71ac0c45cb3b52"	11	10	6	2
"5e8bd7044f71ac0c45cb3b52"	12	35	6	46
"5e8bd7044f71ac0c45cb3b52"	13	25	6	50
"5e8bd7044f71ac0c45cb3b52"	14	35	36	30
"5e8bd7044f71ac0c45cb3b52"	15	50	1	47.61905
"5e8bd7044f71ac0c45cb3b52"	16	50	12	50
"5e8bd7044f71ac0c45cb3b52"	17	50	6	40
"5e8bd7044f71ac0c45cb3b52"	18	40	36	30
"5eb9cb5fbff53c106ce9a2f8"	1	15	4	42.5
"5eb9cb5fbff53c106ce9a2f8"	2	20	4	42.5
"5eb9cb5fbff53c106ce9a2f8"	3	10	8	42.5
"5eb9cb5fbff53c106ce9a2f8"	4	15	8	42.5
"5eb9cb5fbff53c106ce9a2f8"	5	10	12	35.41666
"5eb9cb5fbff53c106ce9a2f8"	6	20	23	42.5
"5eb9cb5fbff53c106ce9a2f8"	7	10	84	34
"5eb9cb5fbff53c106ce9a2f8"	8	25	83	39.58334
"5eb9cb5fbff53c106ce9a2f8"	9	25	6	47.91666
"5eb9cb5fbff53c106ce9a2f8"	10	20	1	47.72727
"5eb9cb5fbff53c106ce9a2f8"	11	25	6	43.75
"5eb9cb5fbff53c106ce9a2f8"	12	20	1	38.63636
"5eb9cb5fbff53c106ce9a2f8"	13	30	6	43.47826
"5eb9cb5fbff53c106ce9a2f8"	14	20	6	52.17391
"5eb9cb5fbff53c106ce9a2f8"	15	30	48	50
"5eb9cb5fbff53c106ce9a2f8"	16	30	24	52.63158
"5eb9cb5fbff53c106ce9a2f8"	17	15	12	39.13044
"5eb9cb5fbff53c106ce9a2f8"	18	25	48	33.33334
"5ebc70e8d7a1780bedd1514e"	1	30	24	77.5
"5ebc70e8d7a1780bedd1514e"	2	50	84	30.95238
"5ebc70e8d7a1780bedd1514e"	3	40	4	74
"5ebc70e8d7a1780bedd1514e"	4	40	4	66
"5ebc70e8d7a1780bedd1514e"	5	40	8	46
"5ebc70e8d7a1780bedd1514e"	6	35	12	42.5
"5ebc70e8d7a1780bedd1514e"	7	35	12	52.5
"5ebc70e8d7a1780bedd1514e"	8	45	6	42.5
"5ebc70e8d7a1780bedd1514e"	9	40	4	42
"5ebc70e8d7a1780bedd1514e"	10	35	6	42.5
"5ebc70e8d7a1780bedd1514e"	11	35	1	43.18182
"5ebc70e8d7a1780bedd1514e"	12	25	47	37.5
"5ebc70e8d7a1780bedd1514e"	13	35	36	69.44444
"5ebc70e8d7a1780bedd1514e"	14	25	1	55.55556
"5ebc70e8d7a1780bedd1514e"	15	40	1	64.81481
"5ebc70e8d7a1780bedd1514e"	16	55	4	89.28571
"5ebc70e8d7a1780bedd1514e"	17	45	4	80.35714
"5ebc70e8d7a1780bedd1514e"	18	50	8	76.78571
"5ebfa8e876e71738dd5eec17"	1	20	47	84.78261
"5ebfa8e876e71738dd5eec17"	2	25	4	92.85714
"5ebfa8e876e71738dd5eec17"	3	30	6	83.33333
"5ebfa8e876e71738dd5eec17"	4	30	24	93.18182
"5ebfa8e876e71738dd5eec17"	5	25	8	92.85714
"5ebfa8e876e71738dd5eec17"	6	35	23	90
"5ebfa8e876e71738dd5eec17"	7	25	2	92.5
"5ebfa8e876e71738dd5eec17"	8	30	4	92.85714
"5ebfa8e876e71738dd5eec17"	9	20	6	88.09524
"5ebfa8e876e71738dd5eec17"	10	25	12	92.85714
"5ebfa8e876e71738dd5eec17"	11	30	2	87.5
"5ebfa8e876e71738dd5eec17"	12	35	24	93.18182
"5ebfa8e876e71738dd5eec17"	13	30	.25	95.83333
"5ebfa8e876e71738dd5eec17"	14	30	6	95.2381
"5ebfa8e876e71738dd5eec17"	15	30	.25	93.75
"5ebfa8e876e71738dd5eec17"	16	20	1	95.2381
"5ebfa8e876e71738dd5eec17"	17	30	12	83.33333
"5ebfa8e876e71738dd5eec17"	18	30	6	95.2381
"5ec588e1cad3b85a5d8a217f"	1	85	12	35.71429
"5ec588e1cad3b85a5d8a217f"	2	0	8	2.083333
"5ec588e1cad3b85a5d8a217f"	3	0	36	2.083333
"5ec588e1cad3b85a5d8a217f"	4	0	6	2.380952
